"row","page_id","phrase_id","vietnamese","english","source_lane","source_path","section_count","phrase_row_count","breakdown_token_count","audio_status","alias_count","verdict","issue_codes","issue_messages"
"98","viet-phrase-city-danang-place-kem-bo","city-danang-place-kem-bo","Kem bơ ở Đà Nẵng","Avocado ice cream","city-v1","content-draft/viet/city-library/v1.json","6","2","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens|three_text_only_sections","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows. || must_fix:Three consecutive text-only sections: Worth it if | Before you go | Good to know"
"99","viet-phrase-city-danang-place-la-maison-1888","city-danang-place-la-maison-1888","La Maison 1888","La Maison 1888","city-v1","content-draft/viet/city-library/v1.json","6","5","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"100","viet-phrase-city-danang-place-lady-buddha","city-danang-place-lady-buddha","Tượng Phật Bà","Lady Buddha","city-v1","content-draft/viet/city-library/v1.json","6","6","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"101","viet-phrase-city-danang-place-le-duan-night-market","city-danang-place-le-duan-night-market","Chợ đêm Lê Duẩn","Le Duan Night Market","city-v1","content-draft/viet/city-library/v1.json","6","1","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens|three_text_only_sections","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows. || must_fix:Three consecutive text-only sections: Worth it if | Before you go | Good to know"
"102","viet-phrase-city-danang-place-linh-ung-pagoda","city-danang-place-linh-ung-pagoda","Chùa Linh Ứng","Linh Ung Pagoda","city-v1","content-draft/viet/city-library/v1.json","6","6","0","ready","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"103","viet-phrase-city-danang-place-long-coffee","city-danang-place-long-coffee","Cà phê Long","Long Coffee","city-v1","content-draft/viet/city-library/v1.json","6","5","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"104","viet-phrase-city-danang-place-lotte-mart","city-danang-place-lotte-mart","Lotte Mart Đà Nẵng","Lotte Mart Da Nang","city-v1","content-draft/viet/city-library/v1.json","6","1","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens|three_text_only_sections","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows. || must_fix:Three consecutive text-only sections: Worth it if | Before you go | Good to know"
"105","viet-phrase-city-danang-place-love-bridge","city-danang-place-love-bridge","Cầu Tình Yêu","Love Bridge","city-v1","content-draft/viet/city-library/v1.json","6","6","0","ready","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"106","viet-phrase-city-danang-place-madame-lan","city-danang-place-madame-lan","Madame Lân","Madame Lan","city-v1","content-draft/viet/city-library/v1.json","6","5","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"107","viet-phrase-city-danang-place-man-thai-beach","city-danang-place-man-thai-beach","Biển Mân Thái","Man Thai Beach","city-v1","content-draft/viet/city-library/v1.json","6","6","0","ready","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"108","viet-phrase-city-danang-place-marble-mountain-cave-walk","city-danang-place-marble-mountain-cave-walk","Hang động Ngũ Hành Sơn","Marble Mountain cave walk","city-v1","content-draft/viet/city-library/v1.json","6","6","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"109","viet-phrase-city-danang-place-marble-mountains","city-danang-place-marble-mountains","Ngũ Hành Sơn","Marble Mountains","city-v1","content-draft/viet/city-library/v1.json","6","6","0","ready","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"110","viet-phrase-city-danang-place-mi-quang","city-danang-place-mi-quang","Mì Quảng ở Đà Nẵng","Mi Quang","city-v1","content-draft/viet/city-library/v1.json","6","2","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens|three_text_only_sections","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows. || must_fix:Three consecutive text-only sections: Worth it if | Before you go | Good to know"
"111","viet-phrase-city-danang-place-mi-quang-1a","city-danang-place-mi-quang-1a","Mì Quảng 1A","Mi Quang 1A","city-v1","content-draft/viet/city-library/v1.json","6","5","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"112","viet-phrase-city-danang-place-museum","city-danang-place-museum","Bảo tàng Đà Nẵng","Da Nang Museum","city-v1","content-draft/viet/city-library/v1.json","6","6","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"113","viet-phrase-city-danang-place-museum-branch-2","city-danang-place-museum-branch-2","Bảo tàng Đà Nẵng - Cơ sở 2","Da Nang Museum Branch 2","city-v1","content-draft/viet/city-library/v1.json","6","6","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"114","viet-phrase-city-danang-place-my-an","city-danang-place-my-an","Mỹ An","My An","city-v1","content-draft/viet/city-library/v1.json","6","1","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens|three_text_only_sections","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows. || must_fix:Three consecutive text-only sections: Worth it if | Before you go | Good to know"
"115","viet-phrase-city-danang-place-my-an-beach","city-danang-place-my-an-beach","Biển Mỹ An","My An Beach","city-v1","content-draft/viet/city-library/v1.json","6","6","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"116","viet-phrase-city-danang-place-my-khe","city-danang-place-my-khe","Biển Mỹ Khê","My Khe Beach","city-v1","content-draft/viet/city-library/v1.json","6","6","0","ready","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"117","viet-phrase-city-danang-place-my-quang-ba-mua","city-danang-place-my-quang-ba-mua","Mỳ Quảng Bà Mua","My Quang Ba Mua","city-v1","content-draft/viet/city-library/v1.json","6","5","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"118","viet-phrase-city-danang-place-my-quang-dung","city-danang-place-my-quang-dung","Mỳ Quảng Dung","My Quang Dung","city-v1","content-draft/viet/city-library/v1.json","6","5","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"119","viet-phrase-city-danang-place-nam-danh-seafood","city-danang-place-nam-danh-seafood","Hải sản Năm Đảnh","Nam Danh Seafood","city-v1","content-draft/viet/city-library/v1.json","6","5","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"120","viet-phrase-city-danang-place-nam-house","city-danang-place-nam-house","Nam House Cafe","Nam House Cafe","city-v1","content-draft/viet/city-library/v1.json","6","5","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"121","viet-phrase-city-danang-place-nam-o-fish-sauce-village","city-danang-place-nam-o-fish-sauce-village","Làng nghề nước mắm Nam Ô","Nam O fish sauce village","city-v1","content-draft/viet/city-library/v1.json","6","6","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"122","viet-phrase-city-danang-place-nam-o-reef","city-danang-place-nam-o-reef","Rạn Nam Ô","Nam O Reef","city-v1","content-draft/viet/city-library/v1.json","6","6","0","ready","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"123","viet-phrase-city-danang-place-nem-lui","city-danang-place-nem-lui","Nem lụi ở Đà Nẵng","Lemongrass pork skewers","city-v1","content-draft/viet/city-library/v1.json","6","2","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens|three_text_only_sections","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows. || must_fix:Three consecutive text-only sections: Worth it if | Before you go | Good to know"
"124","viet-phrase-city-danang-place-nen","city-danang-place-nen","Nén Đà Nẵng","Nen Da Nang","city-v1","content-draft/viet/city-library/v1.json","6","8","0","ready","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"125","viet-phrase-city-danang-place-ngu-hanh-son-district","city-danang-place-ngu-hanh-son-district","Quận Ngũ Hành Sơn","Ngu Hanh Son District","city-v1","content-draft/viet/city-library/v1.json","6","1","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens|three_text_only_sections","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows. || must_fix:Three consecutive text-only sections: Worth it if | Before you go | Good to know"
"126","viet-phrase-city-danang-place-nguyen-hien-dinh-tuong-theatre","city-danang-place-nguyen-hien-dinh-tuong-theatre","Nhà hát Tuồng Nguyễn Hiển Dĩnh","Nguyen Hien Dinh Tuong Theatre","city-v1","content-draft/viet/city-library/v1.json","6","6","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"127","viet-phrase-city-danang-place-nguyen-van-linh-street","city-danang-place-nguyen-van-linh-street","Đường Nguyễn Văn Linh","Nguyen Van Linh Street","city-v1","content-draft/viet/city-library/v1.json","6","4","0","ready","1","FAIL","missing_breakdown|missing_breakdown_tokens|three_text_only_sections","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows. || must_fix:Three consecutive text-only sections: Worth it if | Before you go | Good to know"
"128","viet-phrase-city-danang-place-non-nuoc-beach","city-danang-place-non-nuoc-beach","Biển Non Nước","Non Nuoc Beach","city-v1","content-draft/viet/city-library/v1.json","6","6","0","ready","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"129","viet-phrase-city-danang-place-non-nuoc-stone-village","city-danang-place-non-nuoc-stone-village","Làng đá Non Nước","Non Nuoc Stone Carving Village","city-v1","content-draft/viet/city-library/v1.json","6","6","0","ready","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"130","viet-phrase-city-danang-place-oc-hut","city-danang-place-oc-hut","Ốc hút ở Đà Nẵng","Stirred snails","city-v1","content-draft/viet/city-library/v1.json","6","2","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens|three_text_only_sections","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows. || must_fix:Three consecutive text-only sections: Worth it if | Before you go | Good to know"
"131","viet-phrase-city-danang-place-pham-van-dong-beach","city-danang-place-pham-van-dong-beach","Biển Phạm Văn Đồng","Pham Van Dong Beach","city-v1","content-draft/viet/city-library/v1.json","6","6","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"132","viet-phrase-city-danang-place-phap-lam-pagoda","city-danang-place-phap-lam-pagoda","Chùa Pháp Lâm","Phap Lam Pagoda","city-v1","content-draft/viet/city-library/v1.json","6","6","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
