"page_id","phrase_id","vietnamese","english","source_lane","source_path","verdict","review_codes","evidence"
"viet-phrase-v500-airp-bord-arri-where-is-the-taxi-counter","v500-airp-bord-arri-where-is-the-taxi-counter","Quầy taxi ở đâu?","Where is the taxi counter?","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v500-bath-pers-need-do-you-have-hand-sanitizer","v500-bath-pers-need-do-you-have-hand-sanitizer","Bạn có nước rửa tay khô không?","Do you have hand sanitizer?","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v500-bath-pers-need-is-there-a-public-bathroom-nearby","v500-bath-pers-need-is-there-a-public-bathroom-nearby","Có phòng tắm công cộng nào gần đây không?","Is there a public bathroom nearby?","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v500-bath-pers-need-where-can-i-buy-shampoo","v500-bath-pers-need-where-can-i-buy-shampoo","Tôi có thể mua dầu gội ở đâu?","Where can I buy shampoo?","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v500-bath-pers-need-where-can-i-buy-toothpaste","v500-bath-pers-need-where-can-i-buy-toothpaste","Tôi có thể mua kem đánh răng ở đâu?","Where can I buy toothpaste?","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v500-bath-pers-need-where-can-i-wash-my-hands","v500-bath-pers-need-where-can-i-wash-my-hands","Tôi có thể rửa tay ở đâu?","Where can I wash my hands?","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v500-dire-navi-can-i-walk-there","v500-dire-navi-can-i-walk-there","Tôi có thể đi bộ tới đó được không?","Can I walk there?","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v500-dire-navi-can-you-help-me-get-back-to-my-hotel","v500-dire-navi-can-you-help-me-get-back-to-my-hotel","Bạn có thể giúp tôi quay lại khách sạn được không?","Can you help me get back to my hotel?","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v500-dire-navi-do-i-go-downstairs","v500-dire-navi-do-i-go-downstairs","Tôi có đi xuống tầng dưới không?","Do I go downstairs?","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v500-dire-navi-do-i-go-over-the-bridge","v500-dire-navi-do-i-go-over-the-bridge","Tôi có đi qua cầu không?","Do I go over the bridge?","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v500-dire-navi-do-i-go-upstairs","v500-dire-navi-do-i-go-upstairs","Tôi có lên lầu không?","Do I go upstairs?","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v500-dire-navi-how-far-is-it","v500-dire-navi-how-far-is-it","Nó cách đây bao xa?","How far is it?","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v500-dire-navi-i-found-it-thank-you","v500-dire-navi-i-found-it-thank-you","Tôi đã tìm thấy nó, cảm ơn bạn","I found it, thank you","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v500-dire-navi-is-it-inside-the-mall","v500-dire-navi-is-it-inside-the-mall","Nó có ở trong trung tâm mua sắm không?","Is it inside the mall?","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v500-dire-navi-is-it-near-the-market","v500-dire-navi-is-it-near-the-market","Có gần chợ không?","Is it near the market?","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v500-dire-navi-is-it-next-to-the-hotel","v500-dire-navi-is-it-next-to-the-hotel","Nó có ở cạnh khách sạn không?","Is it next to the hotel?","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v500-dire-navi-is-it-on-the-corner","v500-dire-navi-is-it-on-the-corner","Nó có ở góc không?","Is it on the corner?","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v500-dire-navi-is-it-open-now","v500-dire-navi-is-it-open-now","Bây giờ nó có mở không?","Is it open now?","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v500-dire-navi-is-it-too-far-to-walk","v500-dire-navi-is-it-too-far-to-walk","Đi bộ có xa quá không?","Is it too far to walk?","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v500-dire-navi-my-map-app-is-not-working","v500-dire-navi-my-map-app-is-not-working","Ứng dụng bản đồ của tôi không hoạt động","My map app is not working","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v500-dire-navi-where-is-the-bus-stop","v500-dire-navi-where-is-the-bus-stop","Trạm xe buýt ở đâu?","Where is the bus stop?","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v500-dire-navi-where-is-the-elevator","v500-dire-navi-where-is-the-elevator","Thang máy ở đâu?","Where is the elevator?","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v500-emer-safe-i-do-not-have-my-passport","v500-emer-safe-i-do-not-have-my-passport","Tôi không có hộ chiếu","I do not have my passport","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v500-emer-safe-i-lost-my-credit-card","v500-emer-safe-i-lost-my-credit-card","Tôi bị mất thẻ tín dụng","I lost my credit card","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v500-emer-safe-i-need-first-aid","v500-emer-safe-i-need-first-aid","Tôi cần sơ cứu","I need first aid","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v500-emer-safe-my-friend-needs-help","v500-emer-safe-my-friend-needs-help","Bạn tôi cần giúp đỡ","My friend needs help","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v500-emer-safe-my-passport-is-missing","v500-emer-safe-my-passport-is-missing","Hộ chiếu của tôi bị mất","My passport is missing","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v500-emer-safe-please-call-an-ambulance","v500-emer-safe-please-call-an-ambulance","Hãy gọi xe cấp cứu","Please call an ambulance","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
