severity,score,pageID,tierRole,title,englishTitle,phraseCards,breakdownCards,visibleWords,issueCodes,sourcePath,worstSnippet
PASS,4,viet-phrase-v900-food-drin-i-cannot-eat-gluten,catalog-promoted,Tôi không thể ăn gluten,I cannot eat gluten,11,6,409,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-i-cannot-eat-gluten.json,good-to-know: repeated 14 times
PASS,4,viet-phrase-v900-food-drin-i-do-not-eat-seafood,catalog-promoted,Tôi không ăn hải sản,I do not eat seafood,11,5,424,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-i-do-not-eat-seafood.json,good-to-know: repeated 14 times
PASS,4,viet-phrase-v900-food-drin-is-this-cooked,catalog-promoted,Cái này đã được nấu chín chưa?,Is this cooked?,8,7,308,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-is-this-cooked.json,good-to-know: repeated 17 times
PASS,4,viet-phrase-v900-food-drin-is-this-pork-beef-or-chicken,catalog-promoted,"Đây là thịt lợn, thịt bò hay thịt gà?","Is this pork, beef, or chicken?",11,7,412,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-is-this-pork-beef-or-chicken.json,good-to-know: repeated 17 times
PASS,4,viet-phrase-v900-food-drin-it-is-okay-now-thank-you,catalog-promoted,"Bây giờ thì ổn rồi, cảm ơn bạn","It is okay now, thank you",6,7,295,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-it-is-okay-now-thank-you.json,good-to-know: repeated 17 times
PASS,4,viet-phrase-v900-food-drin-no-msg-please,catalog-promoted,"Không có bột ngọt, làm ơn","No MSG, please",11,5,372,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-no-msg-please.json,good-to-know: repeated 17 times
PASS,4,viet-phrase-v900-food-drin-no-straw-please,catalog-promoted,Không cần ống hút nhé,"No straw, please",11,3,310,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-no-straw-please.json,good-to-know: repeated 17 times
PASS,4,viet-phrase-v900-food-drin-one-fresh-coconut-please,catalog-promoted,Làm ơn cho một quả dừa tươi,"One fresh coconut, please",11,6,323,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-one-fresh-coconut-please.json,good-to-know: repeated 17 times
PASS,4,viet-phrase-v900-food-drin-one-iced-tea-please,catalog-promoted,Làm ơn cho một ly trà đá,"One iced tea, please",11,5,330,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-one-iced-tea-please.json,good-to-know: repeated 17 times
PASS,4,viet-phrase-v900-food-drin-one-more-please,catalog-promoted,Xin thêm một cái nữa,"One more, please",11,5,327,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-one-more-please.json,good-to-know: repeated 17 times
PASS,4,viet-phrase-v900-food-drin-one-sugarcane-juice-please,catalog-promoted,Xin cho một ly nước mía,"One sugarcane juice, please",11,5,325,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-one-sugarcane-juice-please.json,good-to-know: repeated 17 times
PASS,4,viet-phrase-v900-food-drin-please-make-it-less-spicy,catalog-promoted,Làm ơn làm cho nó bớt cay đi,Please make it less spicy,11,8,365,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-please-make-it-less-spicy.json,good-to-know: repeated 17 times
PASS,4,viet-phrase-v900-food-drin-sauce-on-the-side-please,catalog-promoted,Xin vui lòng cho nước sốt vào bên cạnh,"Sauce on the side, please",11,7,365,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-sauce-on-the-side-please.json,good-to-know: repeated 17 times
PASS,4,viet-phrase-v900-food-drin-two-of-these-please,catalog-promoted,Xin vui lòng cho hai trong số này,"Two of these, please",11,7,363,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-two-of-these-please.json,good-to-know: repeated 17 times
PASS,4,viet-phrase-v900-heal-phar-how-long-is-the-clinic-wait,catalog-promoted,Phòng khám phải đợi bao lâu?,How long is the clinic wait?,9,5,287,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-how-long-is-the-clinic-wait.json,good-to-know: repeated 8 times
PASS,4,viet-phrase-v900-heal-phar-how-many-days-should-i-take-it,catalog-promoted,Tôi nên dùng nó trong bao nhiêu ngày?,How many days should I take it?,9,7,305,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-how-many-days-should-i-take-it.json,good-to-know: repeated 10 times
PASS,4,viet-phrase-v900-heal-phar-i-have-a-rash,catalog-promoted,tôi bị phát ban,I have a rash,9,4,276,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-i-have-a-rash.json,good-to-know: repeated 10 times
PASS,4,viet-phrase-v900-heal-phar-i-need-bandages,catalog-promoted,Tôi cần băng bó,I need bandages,9,4,296,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-i-need-bandages.json,good-to-know: repeated 10 times
PASS,4,viet-phrase-v900-heal-phar-i-need-cold-medicine,catalog-promoted,Tôi cần thuốc cảm,I need cold medicine,9,4,301,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-i-need-cold-medicine.json,good-to-know: repeated 10 times
PASS,4,viet-phrase-v900-heal-phar-i-need-sunscreen,catalog-promoted,Tôi cần kem chống nắng,I need sunscreen,9,4,305,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-i-need-sunscreen.json,good-to-know: repeated 10 times
PASS,4,viet-phrase-v900-heal-phar-thank-you-i-understand-the-instructions,catalog-promoted,"Cảm ơn bạn, tôi hiểu hướng dẫn","Thank you, I understand the instructions",9,6,305,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-thank-you-i-understand-the-instructions.json,good-to-know: repeated 10 times
PASS,4,viet-phrase-v900-hote-acco-everything-was-good-thank-you,catalog-promoted,"Mọi thứ đều tốt, cảm ơn bạn","Everything was good, thank you",9,6,305,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-everything-was-good-thank-you.json,good-to-know: repeated 8 times
PASS,4,viet-phrase-v900-hote-acco-the-shower-is-not-working,catalog-promoted,Vòi hoa sen không hoạt động,The shower is not working,9,5,309,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-the-shower-is-not-working.json,good-to-know: repeated 8 times
PASS,4,viet-phrase-v900-hote-acco-the-wi-fi-is-not-working-in-my-room,catalog-promoted,Wi-Fi không hoạt động trong phòng tôi,The Wi-Fi is not working in my room,9,6,347,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-the-wi-fi-is-not-working-in-my-room.json,good-to-know: repeated 8 times
PASS,4,viet-phrase-v900-loca-serv-ever-task-my-child-needs-a-bathroom,catalog-promoted,Con tôi cần một phòng tắm,My child needs a bathroom,9,6,330,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-my-child-needs-a-bathroom.json,good-to-know: repeated 14 times
PASS,4,viet-phrase-v900-mone-numb-pric-i-think-the-change-is-wrong,catalog-promoted,Tôi nghĩ sự thay đổi là sai,I think the change is wrong,9,8,321,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-i-think-the-change-is-wrong.json,good-to-know: repeated 11 times
PASS,4,viet-phrase-v900-mone-numb-pric-i-was-charged-the-wrong-amount,catalog-promoted,Tôi đã bị tính sai số tiền,I was charged the wrong amount,9,7,311,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-i-was-charged-the-wrong-amount.json,good-to-know: repeated 11 times
PASS,4,viet-phrase-v900-mone-numb-pric-please-give-me-the-change,catalog-promoted,Xin vui lòng đưa cho tôi tiền lẻ.,Please give me the change.,9,6,318,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-please-give-me-the-change.json,good-to-know: repeated 11 times
PASS,4,viet-phrase-v900-mone-numb-pric-the-card-machine-is-not-working,catalog-promoted,Máy thẻ không hoạt động,The card machine is not working,9,4,287,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-the-card-machine-is-not-working.json,good-to-know: repeated 11 times
PASS,4,viet-phrase-v900-mone-numb-pric-the-payment-went-through,catalog-promoted,Việc thanh toán đã được thông qua,The payment went through,9,7,293,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-the-payment-went-through.json,good-to-know: repeated 11 times
PASS,4,viet-phrase-v900-mone-numb-pric-this-receipt-is-not-mine,catalog-promoted,Biên lai này không phải của tôi,This receipt is not mine,9,6,315,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-this-receipt-is-not-mine.json,good-to-know: repeated 11 times
PASS,4,viet-phrase-v900-prob-help-i-need-a-police-report-for-insurance,catalog-promoted,Tôi cần báo cáo của cảnh sát về bảo hiểm,I need a police report for insurance,8,8,326,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/problems-help/v900-prob-help-i-need-a-police-report-for-insurance.json,good-to-know: repeated 10 times
PASS,4,viet-phrase-v900-prob-help-please-give-me-a-copy-of-the-report,catalog-promoted,Xin vui lòng cho tôi một bản sao của báo cáo,Please give me a copy of the report,8,8,342,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/problems-help/v900-prob-help-please-give-me-a-copy-of-the-report.json,good-to-know: repeated 10 times
PASS,4,viet-phrase-v900-prob-help-thank-you-for-helping-me-report-this,catalog-promoted,Cảm ơn bạn đã giúp tôi báo cáo điều này,Thank you for helping me report this,8,9,355,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/problems-help/v900-prob-help-thank-you-for-helping-me-report-this.json,good-to-know: repeated 10 times
PASS,4,viet-phrase-v900-tran-how-many-stops-from-here,catalog-promoted,Có bao nhiêu điểm dừng từ đây?,How many stops from here?,9,7,275,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/transport/v900-tran-how-many-stops-from-here.json,good-to-know: repeated 12 times
PASS,4,viet-phrase-v900-tran-id-like-to-rent-a-motorbike,catalog-promoted,Tôi muốn thuê một chiếc xe máy,I’d like to rent a motorbike,9,7,302,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/transport/v900-tran-id-like-to-rent-a-motorbike.json,good-to-know: repeated 12 times
PASS,4,viet-phrase-v900-tran-one-ticket-to-da-nang-please,catalog-promoted,Cho xin 1 vé đi Đà Nẵng,"One ticket to Da Nang, please",9,7,300,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/transport/v900-tran-one-ticket-to-da-nang-please.json,good-to-know: repeated 12 times
PASS,4,viet-phrase-v900-tran-pick-me-up-at-this-entrance,catalog-promoted,Hãy đón tôi ở lối vào này,Please pick me up at this entrance,9,7,326,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/transport/v900-tran-pick-me-up-at-this-entrance.json,good-to-know: repeated 12 times
PASS,4,viet-phrase-v900-tran-please-fill-up-the-tank,catalog-promoted,Hãy đổ đầy bình.,Please fill up the tank.,9,4,264,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/transport/v900-tran-please-fill-up-the-tank.json,good-to-know: repeated 12 times
PASS,4,viet-phrase-v900-tran-thank-you-keep-the-change,catalog-promoted,"Cảm ơn bạn, hãy giữ sự thay đổi","Thank you, keep the change",9,8,319,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/transport/v900-tran-thank-you-keep-the-change.json,good-to-know: repeated 12 times
PASS,4,viet-phrase-v900-tran-the-driver-asked-for-more-money,catalog-promoted,Tài xế đòi thêm tiền,The driver asked for more money,9,5,285,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/transport/v900-tran-the-driver-asked-for-more-money.json,good-to-know: repeated 12 times
PASS,4,viet-phrase-v900-tran-what-time-is-the-last-boat-back,catalog-promoted,Chuyến tàu cuối cùng về lúc mấy giờ?,What time is the last boat back?,9,8,319,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/transport/v900-tran-what-time-is-the-last-boat-back.json,good-to-know: repeated 8 times
PASS,4,viet-phrase-v900-tran-which-stop-should-i-get-off-at,catalog-promoted,Tôi nên xuống ở điểm dừng nào?,Which stop should I get off at?,9,7,298,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/transport/v900-tran-which-stop-should-i-get-off-at.json,good-to-know: repeated 12 times
PASS,4,viet-smalltalk-di-dau-day,catalog-promoted,Đi đâu đấy?,Where are you going?,7,4,234,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/social-small-talk/smalltalk-di-dau-day.json,when-to-use: repeated 11 times
PASS,4,viet-smalltalk-nice-to-meet-you,catalog-promoted,Rất vui được gặp bạn,Nice to meet you,6,6,223,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/social-small-talk/smalltalk-nice-to-meet-you.json,when-to-use: repeated 11 times
PASS,4,viet-thanks-cam-on-ban-da-hieu,catalog-promoted,Cảm ơn bạn đã hiểu,Thank you for understanding,7,5,240,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/understanding-repair/thank-you-cam-on-ban-da-hieu.json,good-to-know: repeated 8 times
PASS,4,viet-thanks-khong-cam-on,catalog-promoted,"Không, cảm ơn","No, thank you",7,3,235,body_repeated_8_plus,content-draft/viet/canonical-pages/catalog-promoted/polite-basics/thank-you-khong-cam-on.json,when-to-use: repeated 11 times
PASS,3,viet-phrase-repair-4,catalog-promoted,Ý anh/chị là cái nào?,Which one do you mean?,9,6,309,let_question_land,content-draft/viet/canonical-pages/catalog-promoted/understanding-repair/repair-4.json,"quick-say: Keep the word, screen, address, or written note close, but let the question land first."
PASS,3,viet-phrase-v500-airp-bord-arri-how-much-to-district-1,catalog-promoted,Đến Quận 1 bao nhiêu?,How much to District 1?,9,4,326,lead_with_question,content-draft/viet/canonical-pages/catalog-promoted/airport-border-arrival/v500-airp-bord-arri-how-much-to-district-1.json,"quick-say: Lead with the question; show the passport, baggage tag, flight detail, or pickup screen only if they need detail."
PASS,3,viet-phrase-v500-dire-navi-how-far-is-it,catalog-promoted,Nó cách đây bao xa?,How far is it?,9,5,280,lead_with_question,content-draft/viet/canonical-pages/catalog-promoted/directions-navigation/v500-dire-navi-how-far-is-it.json,quick-say: Lead with the question; add details only if they ask.
PASS,3,viet-phrase-v500-heal-phar-i-have-a-fever,catalog-promoted,Tôi bị sốt,I have a fever,9,3,257,next_detail_generic,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v500-heal-phar-i-have-a-fever.json,"explore-next: Use doctor, pharmacy, headache, stomach, diarrhea, or dosage cards if staff need the next detail."
PASS,3,viet-phrase-v500-heal-phar-i-have-diarrhea,catalog-promoted,Tôi bị tiêu chảy,I have diarrhea,9,3,245,next_detail_generic,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v500-heal-phar-i-have-diarrhea.json,"explore-next: Use stomach, doctor, pharmacy, dosage, or allergy follow-ups if the staff needs the next detail."
PASS,3,viet-phrase-v500-loca-serv-ever-task-how-much-per-page,catalog-promoted,Bao nhiêu một trang?,How much per page?,9,4,279,let_question_land,content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v500-loca-serv-ever-task-how-much-per-page.json,"quick-say: Keep the item, document, bag, receipt, photo, or address close, but let the question land first."
