"phraseID","targetText","englishText","scenarioID","expansionFamily","difficulty","practiceBuckets","audioStatus","status"
"vpe-stop-at-place-dung-o-quay-ve","Dừng ở quầy vé","Stop at the ticket counter.","transport","stop-at-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-where-place-cong-len-may-bay-o-dau","cổng lên máy bay ở đâu?","Where is the boarding gate?","airport-border-arrival","where-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-near-place-cong-len-may-bay-gan-day-khong","cổng lên máy bay gần đây không?","Is the boarding gate nearby?","airport-border-arrival","near-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-take-me-place-cho-toi-den-cong-len-may-bay","Cho tôi đến cổng lên máy bay","Please take me to the boarding gate.","airport-border-arrival","take-me-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-stop-at-place-dung-o-cong-len-may-bay","Dừng ở cổng lên máy bay","Stop at the boarding gate.","transport","stop-at-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-where-place-khu-lay-hanh-ly-o-dau","khu lấy hành lý ở đâu?","Where is baggage claim?","airport-border-arrival","where-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-near-place-khu-lay-hanh-ly-gan-day-khong","khu lấy hành lý gần đây không?","Is baggage claim nearby?","airport-border-arrival","near-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-take-me-place-cho-toi-den-khu-lay-hanh-ly","Cho tôi đến khu lấy hành lý","Please take me to baggage claim.","airport-border-arrival","take-me-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-stop-at-place-dung-o-khu-lay-hanh-ly","Dừng ở khu lấy hành lý","Stop at baggage claim.","transport","stop-at-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-where-place-cua-hai-quan-o-dau","cửa hải quan ở đâu?","Where is customs?","airport-border-arrival","where-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-near-place-cua-hai-quan-gan-day-khong","cửa hải quan gần đây không?","Is customs nearby?","airport-border-arrival","near-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-take-me-place-cho-toi-den-cua-hai-quan","Cho tôi đến cửa hải quan","Please take me to customs.","airport-border-arrival","take-me-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-stop-at-place-dung-o-cua-hai-quan","Dừng ở cửa hải quan","Stop at customs.","transport","stop-at-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-where-place-tram-sac-o-dau","trạm sạc ở đâu?","Where is a charging station?","phone-internet-power","where-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-near-place-tram-sac-gan-day-khong","trạm sạc gần đây không?","Is a charging station nearby?","phone-internet-power","near-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-take-me-place-cho-toi-den-tram-sac","Cho tôi đến trạm sạc","Please take me to a charging station.","phone-internet-power","take-me-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-stop-at-place-dung-o-tram-sac","Dừng ở trạm sạc","Stop at a charging station.","transport","stop-at-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-where-place-cho-dau-taxi-o-dau","chỗ đậu taxi ở đâu?","Where is the taxi stand?","transport","where-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-near-place-cho-dau-taxi-gan-day-khong","chỗ đậu taxi gần đây không?","Is the taxi stand nearby?","transport","near-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-take-me-place-cho-toi-den-cho-dau-taxi","Cho tôi đến chỗ đậu taxi","Please take me to the taxi stand.","transport","take-me-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-stop-at-place-dung-o-cho-dau-taxi","Dừng ở chỗ đậu taxi","Stop at the taxi stand.","transport","stop-at-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-where-place-bai-dau-xe-o-dau","bãi đậu xe ở đâu?","Where is the parking lot?","transport","where-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-near-place-bai-dau-xe-gan-day-khong","bãi đậu xe gần đây không?","Is the parking lot nearby?","transport","near-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-take-me-place-cho-toi-den-bai-dau-xe","Cho tôi đến bãi đậu xe","Please take me to the parking lot.","transport","take-me-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-stop-at-place-dung-o-bai-dau-xe","Dừng ở bãi đậu xe","Stop at the parking lot.","transport","stop-at-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-where-place-diem-ban-sim-o-dau","điểm bán SIM ở đâu?","Where is the SIM-card counter?","phone-internet-power","where-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-near-place-diem-ban-sim-gan-day-khong","điểm bán SIM gần đây không?","Is the SIM-card counter nearby?","phone-internet-power","near-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-take-me-place-cho-toi-den-diem-ban-sim","Cho tôi đến điểm bán SIM","Please take me to the SIM-card counter.","phone-internet-power","take-me-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-stop-at-place-dung-o-diem-ban-sim","Dừng ở điểm bán SIM","Stop at the SIM-card counter.","transport","stop-at-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-where-place-van-phong-du-lich-o-dau","văn phòng du lịch ở đâu?","Where is the tourist office?","sightseeing-activities","where-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-near-place-van-phong-du-lich-gan-day-khong","văn phòng du lịch gần đây không?","Is the tourist office nearby?","sightseeing-activities","near-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-take-me-place-cho-toi-den-van-phong-du-lich","Cho tôi đến văn phòng du lịch","Please take me to the tourist office.","sightseeing-activities","take-me-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-stop-at-place-dung-o-van-phong-du-lich","Dừng ở văn phòng du lịch","Stop at the tourist office.","transport","stop-at-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-where-place-ben-pha-o-dau","bến phà ở đâu?","Where is the ferry pier?","transport","where-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-near-place-ben-pha-gan-day-khong","bến phà gần đây không?","Is the ferry pier nearby?","transport","near-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-take-me-place-cho-toi-den-ben-pha","Cho tôi đến bến phà","Please take me to the ferry pier.","transport","take-me-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-stop-at-place-dung-o-ben-pha","Dừng ở bến phà","Stop at the ferry pier.","transport","stop-at-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-where-place-tram-xang-o-dau","trạm xăng ở đâu?","Where is the gas station?","transport","where-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-near-place-tram-xang-gan-day-khong","trạm xăng gần đây không?","Is the gas station nearby?","transport","near-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-take-me-place-cho-toi-den-tram-xang","Cho tôi đến trạm xăng","Please take me to the gas station.","transport","take-me-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-stop-at-place-dung-o-tram-xang","Dừng ở trạm xăng","Stop at the gas station.","transport","stop-at-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-where-place-khu-am-thuc-o-dau","khu ẩm thực ở đâu?","Where is the food court?","food-drink","where-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-near-place-khu-am-thuc-gan-day-khong","khu ẩm thực gần đây không?","Is the food court nearby?","food-drink","near-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-take-me-place-cho-toi-den-khu-am-thuc","Cho tôi đến khu ẩm thực","Please take me to the food court.","food-drink","take-me-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-stop-at-place-dung-o-khu-am-thuc","Dừng ở khu ẩm thực","Stop at the food court.","transport","stop-at-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
"vpe-where-place-quay-thanh-toan-o-dau","quầy thanh toán ở đâu?","Where is the checkout counter?","money-numbers-prices","where-place","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor","planned","approved"
