"page_id","phrase_id","source_lane","pageKind","section_id","section_key","sort_order","current_section_title","current_section_body","current_presentation","generated_section_source_path","source_path","proposed_section_title","proposed_section_body","proposed_presentation","reviewer_notes","review_status","import_approval","approved_by","approved_at"
"viet-phrase-acknowledge-khong","acknowledge-khong","catalog-promoted","phrase","viet-phrase-acknowledge-khong:breakdown","breakdown","2","Break it down","Read the cards left to right: first catch the request shape, then the place, item, action, or time detail, and finally the complete phrase.","breakdown-strip","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/polite-basics/acknowledge-khong.json","","","","","not_started","","",""
"viet-phrase-acknowledge-khong","acknowledge-khong","catalog-promoted","phrase","viet-phrase-acknowledge-khong:softer-no","softer-no","4","Softer no","When the no is a refusal, add the phrase that keeps the moment friendly.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/polite-basics/acknowledge-khong.json","","","","","not_started","","",""
"viet-phrase-acknowledge-khong","acknowledge-khong","catalog-promoted","phrase","viet-phrase-acknowledge-khong:when-to-use","when-to-use","5","When to use it","Use this in a real polite basics exchange when no is the detail you need resolved. The likely reply is a yes/no answer, point, number, or short follow-up, so keep the phrase short and ready for one follow-up.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/polite-basics/acknowledge-khong.json","","","","","not_started","","",""
"viet-phrase-acknowledge-khong","acknowledge-khong","catalog-promoted","phrase","viet-phrase-acknowledge-khong:good-to-know","good-to-know","6","Good to know","A calm tone matters as much as the words. Short polite phrases keep the exchange warm without forcing a long conversation.","tip-callout","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/polite-basics/acknowledge-khong.json","","","","","not_started","","",""
"viet-phrase-acknowledge-khong","acknowledge-khong","catalog-promoted","phrase","viet-phrase-acknowledge-khong:explore-next","explore-next","7","Explore next","Go next to phrases that help you confirm, answer, or continue after Không.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/polite-basics/acknowledge-khong.json","","","","","not_started","","",""
"viet-phrase-airport-1","airport-1","tier1","phrase","viet-phrase-airport-1:at-glance","at-glance","0","At a glance","For travelers, Nhập cảnh ở đâu? is the phrase to keep ready for ""Where is immigration"" in arrival, immigration, baggage, SIM cards, pickup, and airport services. Use this right after landing when you need the first official line. Arrival phrases should keep you moving to the next checkpoint fast. It works best when you focus on turning the problem into something the other person can point to, type, or mark on a map. After you say it, listen for a point, short direction, nearby option, or counter name; the next rows help you keep the exchange moving.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-immigration.json","","","","","not_started","","",""
"viet-phrase-airport-1","airport-1","tier1","phrase","viet-phrase-airport-1:breakdown","breakdown","1","Break it down","This pattern asks where a place or service is. Swap the first part to ask about another nearby stop.","breakdown-strip","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-immigration.json","","","","","not_started","","",""
"viet-phrase-airport-1","airport-1","tier1","phrase","viet-phrase-airport-1:standard-way","standard-way","2","The standard way","Use Nhập cảnh ở đâu? as your first sentence for ""Where is immigration"". Use this right after landing when you need the first official line. Leave a short pause after the phrase so the other person can answer with a point, short direction, nearby option, or counter name. Keep your passport, visa, baggage tag, pickup message, or SIM details visible when staff need to match the phrase to a real item.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-immigration.json","","","","","not_started","","",""
"viet-phrase-airport-1","airport-1","tier1","phrase","viet-phrase-airport-1:why-it-matters","why-it-matters","4","Why it matters","Airport phrases help staff route you to the next counter or service without a long explanation. For ""Where is immigration"", Nhập cảnh ở đâu? helps by turning the problem into something the other person can point to, type, or mark on a map. If the answer is longer than a point or a place name, ask them to show it on your phone.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-immigration.json","","","","","not_started","","",""
"viet-phrase-airport-1","airport-1","tier1","phrase","viet-phrase-airport-1:traveler-insight","traveler-insight","5","Traveler insight","In Airport Border Arrival, the reply often comes as a point, short direction, nearby option, or counter name. Say Nhập cảnh ở đâu? once, pause, and watch for the reply before adding another sentence. Keep your passport, visa, baggage tag, pickup message, or SIM details visible when staff need to match the phrase to a real item.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-immigration.json","","","","","not_started","","",""
"viet-phrase-airport-1","airport-1","tier1","phrase","viet-phrase-airport-1:when-to-use","when-to-use","6","When to use it","Use this right after landing when you need the first official line. It fits arrival, immigration, baggage, SIM cards, pickup, and airport services, especially when the next step is a point, short direction, nearby option, or counter name. If the answer is longer than a point or a place name, ask them to show it on your phone.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-immigration.json","","","","","not_started","","",""
"viet-phrase-airport-1","airport-1","tier1","phrase","viet-phrase-airport-1:good-to-know","good-to-know","7","Good to know","Airport staff may answer by pointing. Follow the gesture first, then ask again if the next step is still unclear.","tip-callout","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-immigration.json","","","","","not_started","","",""
"viet-phrase-airport-1","airport-1","tier1","phrase","viet-phrase-airport-1:local-tip","local-tip","8","Local tip","Keep your passport, baggage tag, or booking screen visible while you ask.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-immigration.json","","","","","not_started","","",""
"viet-phrase-airport-1","airport-1","tier1","phrase","viet-phrase-airport-1:explore-next","explore-next","9","Explore next","Use these next when the conversation moves one step forward.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-immigration.json","","","","","not_started","","",""
"viet-phrase-airport-2","airport-2","tier1","phrase","viet-phrase-airport-2:at-glance","at-glance","0","At a glance","For travelers, Lấy hành lý ở đâu? is the phrase to keep ready for ""Where is baggage claim"" in arrival, immigration, baggage, SIM cards, pickup, and airport services. Use this after passport control when you need the bag carousel. It works best when you focus on turning the problem into something the other person can point to, type, or mark on a map. After you say it, listen for a point, short direction, nearby option, or counter name; the next rows help you keep the exchange moving.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-baggage.json","","","","","not_started","","",""
"viet-phrase-airport-2","airport-2","tier1","phrase","viet-phrase-airport-2:breakdown","breakdown","1","Break it down","This pattern asks where a place or service is. Swap the first part to ask about another nearby stop.","breakdown-strip","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-baggage.json","","","","","not_started","","",""
"viet-phrase-airport-2","airport-2","tier1","phrase","viet-phrase-airport-2:standard-way","standard-way","2","The standard way","Use Lấy hành lý ở đâu? as your first sentence for ""Where is baggage claim"". Use this after passport control when you need the bag carousel. Leave a short pause after the phrase so the other person can answer with a point, short direction, nearby option, or counter name. Keep your passport, visa, baggage tag, pickup message, or SIM details visible when staff need to match the phrase to a real item.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-baggage.json","","","","","not_started","","",""
"viet-phrase-airport-2","airport-2","tier1","phrase","viet-phrase-airport-2:why-it-matters","why-it-matters","4","Why it matters","Airport phrases help staff route you to the next counter or service without a long explanation. For ""Where is baggage claim"", Lấy hành lý ở đâu? helps by turning the problem into something the other person can point to, type, or mark on a map. If the answer is longer than a point or a place name, ask them to show it on your phone.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-baggage.json","","","","","not_started","","",""
"viet-phrase-airport-2","airport-2","tier1","phrase","viet-phrase-airport-2:traveler-insight","traveler-insight","5","Traveler insight","In Airport Border Arrival, the reply often comes as a point, short direction, nearby option, or counter name. Say Lấy hành lý ở đâu? once, pause, and watch for the reply before adding another sentence. Keep your passport, visa, baggage tag, pickup message, or SIM details visible when staff need to match the phrase to a real item.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-baggage.json","","","","","not_started","","",""
"viet-phrase-airport-2","airport-2","tier1","phrase","viet-phrase-airport-2:when-to-use","when-to-use","6","When to use it","Use this after passport control when you need the bag carousel. It fits arrival, immigration, baggage, SIM cards, pickup, and airport services, especially when the next step is a point, short direction, nearby option, or counter name. If the answer is longer than a point or a place name, ask them to show it on your phone.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-baggage.json","","","","","not_started","","",""
"viet-phrase-airport-2","airport-2","tier1","phrase","viet-phrase-airport-2:good-to-know","good-to-know","7","Good to know","Airport staff may answer by pointing. Follow the gesture first, then ask again if the next step is still unclear.","tip-callout","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-baggage.json","","","","","not_started","","",""
