"phrase_id","scenario_id","family_id","family_title","family_summary","audio_key","english_text","target_text","canonical_target_text","pronunciation","access_tier","variant_role","context","you_may_hear","search_aliases","warning_note_type","audio_status","emoji","notes","status"
"v900-tran-the-app-shows-a-different-route","transport","v900-tran-the-app-shows-a-different-route","The app shows a different route","Use this when you need to say the app shows a different route.","v900-tran-the-app-shows-a-different-route","The app shows a different route","Ứng dụng hiển thị một tuyến đường khác","Ứng dụng hiển thị một tuyến đường khác","Ung dung hien thi mot tuyen duong khac","premium","say-first","Use this during rides, stations, pickups, or route changes when the trip could go sideways.","","the app shows a different route","","ready","🚕","cleanup import: Getting Around / Taxi & Ride-Hailing / keep_as_is; selected as 900 premium fill","approved"
"v900-tran-the-driver-asked-for-more-money","transport","v900-tran-the-driver-asked-for-more-money","The driver asked for more money","Use this when you need to say the driver asked for more money.","v900-tran-the-driver-asked-for-more-money","The driver asked for more money","Tài xế đòi thêm tiền","Tài xế đòi thêm tiền","Tai xe doi them tien","premium","say-first","Use this during rides, stations, pickups, or route changes when the trip could go sideways.","","the driver asked for more money","","ready","🚕","cleanup import: Getting Around / Fare, Meter & Payment / keep_as_is; selected as 900 premium fill","approved"
"v900-tran-which-stop-should-i-get-off-at","transport","v900-tran-which-stop-should-i-get-off-at","Which stop should I get off at","Ask this when you need which stop should i get off at.","v900-tran-which-stop-should-i-get-off-at","Which stop should I get off at?","Tôi nên xuống ở điểm dừng nào?","Tôi nên xuống ở điểm dừng nào?","Toi nen xuong o diem dung nao","premium","say-first","Use this during rides, stations, pickups, or route changes when the trip could go sideways.","","which stop should i get off at?|which stop should i get off at","","ready","🚕","cleanup import: Getting Around / Bus, Train & Metro / keep_as_is; selected as 900 premium fill","approved"
"v900-tran-what-time-is-the-last-boat-back","transport","v900-tran-what-time-is-the-last-boat-back","What time is the last boat back","Ask this when you need what time is the last boat back.","v900-tran-what-time-is-the-last-boat-back","What time is the last boat back?","Chuyến tàu cuối cùng về lúc mấy giờ?","Chuyến tàu cuối cùng về lúc mấy giờ?","Chuyen tau cuoi cung ve luc may gio","premium","say-first","Use this during rides, stations, pickups, or route changes when the trip could go sideways.","","what time is the last boat back?|what time is the last boat back","","ready","🚕","cleanup import: Getting Around / Motorbike, Boat & Rentals / keep_as_is; selected as 900 premium fill","approved"
"v900-tran-the-entrance-is-on-the-other-side","transport","v900-tran-the-entrance-is-on-the-other-side","The entrance is on the other side","Use this when you need to say the entrance is on the other side.","v900-tran-the-entrance-is-on-the-other-side","The entrance is on the other side","Lối vào nằm ở phía bên kia","Lối vào nằm ở phía bên kia","Loi vao nam o phia ben kia","premium","say-first","Use this during rides, stations, pickups, or route changes when the trip could go sideways.","","the entrance is on the other side","","ready","🚕","cleanup import: Getting Around / Destination & Routing / keep_as_is; selected as 900 premium fill","approved"
"v900-tran-does-the-rental-include-insurance","transport","v900-tran-does-the-rental-include-insurance","Does the rental include insurance","Ask this when you need does the rental include insurance.","v900-tran-does-the-rental-include-insurance","Does the rental include insurance?","Giá thuê có bao gồm bảo hiểm không?","Giá thuê có bao gồm bảo hiểm không?","Gia thue co bao gom bao hiem khong","premium","say-first","Use this during rides, stations, pickups, or route changes when the trip could go sideways.","","does the rental include insurance?|does the rental include insurance","","ready","🚕","cleanup import: Getting Around / Motorbike, Boat & Rentals / keep_as_is; selected as 900 premium fill","approved"
"v900-tran-which-bus-goes-to-the-city-center","transport","v900-tran-which-bus-goes-to-the-city-center","Which bus goes to the city center","Ask this when you need which bus goes to the city center.","v900-tran-which-bus-goes-to-the-city-center","Which bus goes to the city center?","Xe buýt nào đi vào trung tâm thành phố?","Xe buýt nào đi vào trung tâm thành phố?","Xe buyt nao di vao trung tam thanh pho","premium","say-first","Use this during rides, stations, pickups, or route changes when the trip could go sideways.","","which bus goes to the city center?|which bus goes to the city center","","ready","🚕","cleanup import: Getting Around / Bus, Train & Metro / keep_as_is; selected as 900 premium fill","approved"
"v900-tran-please-turn-left-at-the-next-street","transport","v900-tran-please-turn-left-at-the-next-street","Please turn left at the next street","Use this when you need direct help with the next step.","v900-tran-please-turn-left-at-the-next-street","Please turn left at the next street","Vui lòng rẽ trái ở đường tiếp theo","Vui lòng rẽ trái ở đường tiếp theo","Vui long re trai o duong tiep theo","premium","say-first","Use this during rides, stations, pickups, or route changes when the trip could go sideways.","","please turn left at the next street","","ready","🚕","cleanup import: Getting Around / Destination & Routing / keep_as_is; selected as 900 premium fill","approved"
"v900-tran-can-you-help-me-contact-the-company","transport","v900-tran-can-you-help-me-contact-the-company","Can you help me contact the company","Ask this when you need can you help me contact the company.","v900-tran-can-you-help-me-contact-the-company","Can you help me contact the company?","Bạn có thể giúp tôi liên hệ với công ty được không?","Bạn có thể giúp tôi liên hệ với công ty được không?","Ban co the giup toi lien he voi cong ty duoc khong","premium","say-first","Use this during rides, stations, pickups, or route changes when the trip could go sideways.","","can you help me contact the company?|can you help me contact the company","","ready","🚕","cleanup import: Getting Around / Transport Problems & Recovery / keep_as_is; selected as 900 premium fill","approved"
"v900-tran-please-fill-up-the-tank","transport","v900-tran-please-fill-up-the-tank","Please fill up the tank","Use this when you need direct help with the next step.","v900-tran-please-fill-up-the-tank","Please fill up the tank.","Hãy đổ đầy bình.","Hãy đổ đầy bình.","Hay do day binh","premium","say-first","Use this during rides, stations, pickups, or route changes when the trip could go sideways.","","please fill up the tank.|please fill up the tank","","ready","🚕","cleanup import: Getting Around / Motorbike, Boat & Rentals / keep_rewrite; selected as 900 premium fill","approved"
"v900-tran-please-use-the-price-in-the-grab-app","transport","v900-tran-please-use-the-price-in-the-grab-app","Please use the price in the Grab app","Use this when you need direct help with the next step.","v900-tran-please-use-the-price-in-the-grab-app","Please use the price in the Grab app.","Vui lòng sử dụng giá trên ứng dụng Grab.","Vui lòng sử dụng giá trên ứng dụng Grab.","Vui long su dung gia tren ung dung Grab","premium","say-first","Use this during rides, stations, pickups, or route changes when the trip could go sideways.","","please use the price in the grab app.|please use the price in the grab app","","ready","🚕","cleanup import: Getting Around / Taxi & Ride-Hailing / keep_rewrite; selected as 900 premium fill","approved"
"v900-tran-can-i-pay-by-bank-transfer","transport","v900-tran-can-i-pay-by-bank-transfer","Can I pay by bank transfer","Ask this when you need can i pay by bank transfer.","v900-tran-can-i-pay-by-bank-transfer","Can I pay by bank transfer?","Tôi có thể thanh toán bằng chuyển khoản ngân hàng không?","Tôi có thể thanh toán bằng chuyển khoản ngân hàng không?","Toi co the thanh toan bang chuyen khoan ngan hang khong","premium","say-first","Use this during rides, stations, pickups, or route changes when the trip could go sideways.","","can i pay by bank transfer?|can i pay by bank transfer","","ready","🚕","cleanup import: Getting Around / Fare, Meter & Payment / keep_as_is; selected as 900 premium fill","approved"
"v900-hote-acco-can-i-have-a-hair-dryer","hotel-accommodation","v900-hote-acco-can-i-have-a-hair-dryer","Can I have a hair dryer","Ask this when you need can i have a hair dryer.","v900-hote-acco-can-i-have-a-hair-dryer","Can I have a hair dryer?","Tôi có thể có máy sấy tóc được không?","Tôi có thể có máy sấy tóc được không?","Toi co the co may say toc duoc khong","premium","say-first","Use this at the front desk or in the room when you need the hotel to fix the next step.","","can i have a hair dryer?|can i have a hair dryer","","ready","🏨","cleanup import: Hotel & Accommodation / Housekeeping & Supplies / keep_as_is; selected as 900 premium fill","approved"
"v900-hote-acco-can-i-have-an-extra-bed","hotel-accommodation","v900-hote-acco-can-i-have-an-extra-bed","Can I have an extra bed","Ask this when you need can i have an extra bed.","v900-hote-acco-can-i-have-an-extra-bed","Can I have an extra bed?","Tôi có thể có một giường phụ không?","Tôi có thể có một giường phụ không?","Toi co the co mot giuong phu khong","premium","say-first","Use this at the front desk or in the room when you need the hotel to fix the next step.","","can i have an extra bed?|can i have an extra bed","","ready","🏨","cleanup import: Hotel & Accommodation / Room Requests & Preferences / keep_as_is; selected as 900 premium fill","approved"
