priority,pageID,title,profile,sectionID,kind,text,audioKey
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-anh-the,Tôi muốn mua ảnh thẻ / I want to buy passport photos.,singlePhrase,practice-pairs,phrase,Tôi muốn mua mã đặt chỗ,audio-authored-toi-muon-mua-ma-dat-cho-37a3c67bf9
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-anh-the,Tôi muốn mua ảnh thẻ / I want to buy passport photos.,singlePhrase,explore-next,phrase,Tôi muốn mua nước không đá,audio-authored-toi-muon-mua-nuoc-khong-da-d3314c3977
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-anh-the,Tôi muốn mua ảnh thẻ / I want to buy passport photos.,singlePhrase,explore-next,phrase,Tôi muốn mua phiếu đặt phòng,audio-authored-toi-muon-mua-phieu-dat-phong-7443a767bf
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-anh-the,Tôi muốn mua ảnh thẻ / I want to buy passport photos.,singlePhrase,explore-next,phrase,Tôi muốn mua áo mưa,audio-authored-toi-muon-mua-ao-mua-05a374d92c
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-anh-the,Tôi muốn mua ảnh thẻ / I want to buy passport photos.,singlePhrase,explore-next,phrase,Tôi muốn mua áo thun,audio-authored-toi-muon-mua-ao-thun-7a6c5882ac
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-anh-the,Tôi muốn mua ảnh thẻ / I want to buy passport photos.,singlePhrase,explore-next,phrase,Tôi muốn mua ba lô nhỏ,audio-authored-toi-muon-mua-ba-lo-nho-345c0883cb
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-anh-the,Tôi muốn mua ảnh thẻ / I want to buy passport photos.,singlePhrase,explore-next,phrase,Tôi muốn mua bàn chải đánh răng,audio-authored-toi-muon-mua-ban-chai-danh-rang-046e1d40ab
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-ao-mua,Tôi muốn mua áo mưa / I want to buy a rain poncho.,singlePhrase,practice-pairs,phrase,Tôi muốn mua lịch trình tour,audio-authored-toi-muon-mua-lich-trinh-tour-a23a99d499
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-ao-mua,Tôi muốn mua áo mưa / I want to buy a rain poncho.,singlePhrase,practice-pairs,phrase,Tôi muốn mua mũ bảo hiểm,audio-authored-toi-muon-mua-mu-bao-hiem-4e13964da7
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-ao-mua,Tôi muốn mua áo mưa / I want to buy a rain poncho.,singlePhrase,practice-pairs,phrase,Tôi muốn mua vé tàu,audio-authored-toi-muon-mua-ve-tau-bb84413b79
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-ao-mua,Tôi muốn mua áo mưa / I want to buy a rain poncho.,singlePhrase,explore-next,phrase,Tôi muốn mua vé vào cửa,audio-authored-toi-muon-mua-ve-vao-cua-f5134c7165
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-ao-mua,Tôi muốn mua áo mưa / I want to buy a rain poncho.,singlePhrase,explore-next,phrase,Tôi muốn mua vé xe buýt,audio-authored-toi-muon-mua-ve-xe-buyt-238b84127b
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-ao-thun,Tôi muốn mua áo thun / I want to buy a T-shirt.,singlePhrase,practice-pairs,phrase,Tôi muốn mua cà phê rang,audio-authored-toi-muon-mua-ca-phe-rang-083f73399e
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-ao-thun,Tôi muốn mua áo thun / I want to buy a T-shirt.,singlePhrase,practice-pairs,phrase,Tôi muốn mua mũ lưỡi trai,audio-authored-toi-muon-mua-mu-luoi-trai-48e6b1b25d
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-ao-thun,Tôi muốn mua áo thun / I want to buy a T-shirt.,singlePhrase,practice-pairs,phrase,Tôi muốn mua nam châm tủ lạnh,audio-authored-toi-muon-mua-nam-cham-tu-lanh-065b2253f2
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-ao-thun,Tôi muốn mua áo thun / I want to buy a T-shirt.,singlePhrase,explore-next,phrase,Tôi muốn mua quà lưu niệm,audio-authored-toi-muon-mua-qua-luu-niem-d36195f24c
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-ao-thun,Tôi muốn mua áo thun / I want to buy a T-shirt.,singlePhrase,explore-next,phrase,Tôi muốn mua quần short,audio-authored-toi-muon-mua-quan-short-7115c6dd07
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-ba-lo-nho,Tôi muốn mua ba lô nhỏ / I want to buy a small backpack.,singlePhrase,explore-next,phrase,Tôi muốn mua vali nhỏ,audio-authored-toi-muon-mua-vali-nho-a59ddf8428
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-ba-lo-nho,Tôi muốn mua ba lô nhỏ / I want to buy a small backpack.,singlePhrase,explore-next,phrase,Tôi muốn mua bàn cho hai người,audio-authored-toi-muon-mua-ban-cho-hai-nguoi-289e5ed2b3
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-ban-chai-danh-rang,Tôi muốn mua bàn chải đánh răng / I want to buy a toothbrush.,singlePhrase,practice-pairs,phrase,Tôi muốn mua dầu gội,audio-authored-toi-muon-mua-dau-goi-3615c21ce0
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-ban-chai-danh-rang,Tôi muốn mua bàn chải đánh răng / I want to buy a toothbrush.,singlePhrase,practice-pairs,phrase,Tôi muốn mua kem đánh răng,audio-authored-toi-muon-mua-kem-danh-rang-8db25e68fd
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-ban-chai-danh-rang,Tôi muốn mua bàn chải đánh răng / I want to buy a toothbrush.,singlePhrase,explore-next,phrase,Tôi muốn mua nước rửa tay,audio-authored-toi-muon-mua-nuoc-rua-tay-a53d0d83c4
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-ban-chai-danh-rang,Tôi muốn mua bàn chải đánh răng / I want to buy a toothbrush.,singlePhrase,explore-next,phrase,Tôi muốn mua ô che mưa,audio-authored-toi-muon-mua-o-che-mua-5c4c504296
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-ban-do-giay,Tôi muốn mua bản đồ giấy / I want to buy a paper map.,singlePhrase,hero,hero,Tôi muốn mua bản đồ giấy,audio-authored-toi-muon-mua-ban-do-giay-6cc013da70
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-ban-do-giay,Tôi muốn mua bản đồ giấy / I want to buy a paper map.,singlePhrase,practice-pairs,phrase,Tôi muốn mua đũa,audio-authored-toi-muon-mua-dua-47ced642c2
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-ban-do-giay,Tôi muốn mua bản đồ giấy / I want to buy a paper map.,singlePhrase,practice-pairs,phrase,Tôi muốn mua hóa đơn,audio-authored-toi-muon-mua-hoa-don-011b2c939b
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-ban-do-giay,Tôi muốn mua bản đồ giấy / I want to buy a paper map.,singlePhrase,practice-pairs,phrase,Tôi muốn mua thìa,audio-authored-toi-muon-mua-thia-85f2219e9c
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-ban-do-giay,Tôi muốn mua bản đồ giấy / I want to buy a paper map.,singlePhrase,explore-next,phrase,Tôi muốn mua túi giấy,audio-authored-toi-muon-mua-tui-giay-ab649a5aa1
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-ban-do-giay,Tôi muốn mua bản đồ giấy / I want to buy a paper map.,singlePhrase,explore-next,phrase,Tôi muốn mua túi nilon,audio-authored-toi-muon-mua-tui-nilon-741ef03ad2
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-ban-in-den-trang,Tôi muốn mua bản in đen trắng / I want to buy a black-and-white print.,singlePhrase,hero,hero,Tôi muốn mua bản in đen trắng,audio-authored-toi-muon-mua-ban-in-den-trang-059f709f8d
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-ban-in-den-trang,Tôi muốn mua bản in đen trắng / I want to buy a black-and-white print.,singlePhrase,practice-pairs,phrase,Tôi muốn mua băng keo,audio-authored-toi-muon-mua-bang-keo-737a8035f1
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-ban-in-den-trang,Tôi muốn mua bản in đen trắng / I want to buy a black-and-white print.,singlePhrase,practice-pairs,phrase,Tôi muốn mua bút bi,audio-authored-toi-muon-mua-but-bi-5e321f7624
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-ban-in-den-trang,Tôi muốn mua bản in đen trắng / I want to buy a black-and-white print.,singlePhrase,practice-pairs,phrase,Tôi muốn mua dao cạo,audio-authored-toi-muon-mua-dao-cao-579022ead1
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-ban-in-den-trang,Tôi muốn mua bản in đen trắng / I want to buy a black-and-white print.,singlePhrase,explore-next,phrase,Tôi muốn mua pin AA,audio-authored-toi-muon-mua-pin-aa-570063d94c
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-ban-in-den-trang,Tôi muốn mua bản in đen trắng / I want to buy a black-and-white print.,singlePhrase,explore-next,phrase,Tôi muốn mua sổ tay,audio-authored-toi-muon-mua-so-tay-9681a781bb
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-ban-in-mau,Tôi muốn mua bản in màu / I want to buy a color print.,singlePhrase,hero,hero,Tôi muốn mua bản in màu,audio-authored-toi-muon-mua-ban-in-mau-7ddac21349
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-ban-sao-ho-chieu,Tôi muốn mua bản sao hộ chiếu / I want to buy a passport copy.,singlePhrase,hero,hero,Tôi muốn mua bản sao hộ chiếu,audio-authored-toi-muon-mua-ban-sao-ho-chieu-744a064df8
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-bang-ca-nhan,Tôi muốn mua băng cá nhân / I want to buy bandages.,singlePhrase,hero,hero,Tôi muốn mua băng cá nhân,audio-authored-toi-muon-mua-bang-ca-nhan-3bee0e7953
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-bang-ca-nhan,Tôi muốn mua băng cá nhân / I want to buy bandages.,singlePhrase,practice-pairs,phrase,Tôi muốn mua dây sạc,audio-authored-toi-muon-mua-day-sac-16b407289a
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-bang-ca-nhan,Tôi muốn mua băng cá nhân / I want to buy bandages.,singlePhrase,practice-pairs,phrase,Tôi muốn mua khẩu trang,audio-authored-toi-muon-mua-khau-trang-d9b0beaa73
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-bang-ca-nhan,Tôi muốn mua băng cá nhân / I want to buy bandages.,singlePhrase,practice-pairs,phrase,Tôi muốn mua pin dự phòng,audio-authored-toi-muon-mua-pin-du-phong-f724009b70
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-bang-ca-nhan,Tôi muốn mua băng cá nhân / I want to buy bandages.,singlePhrase,explore-next,phrase,Tôi muốn mua sạc điện thoại,audio-authored-toi-muon-mua-sac-dien-thoai-b2e4d5cd69
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-bang-ca-nhan,Tôi muốn mua băng cá nhân / I want to buy bandages.,singlePhrase,explore-next,phrase,Tôi muốn mua thẻ SIM,audio-authored-toi-muon-mua-the-sim-d855cf998a
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-bang-keo,Tôi muốn mua băng keo / I want to buy tape.,singlePhrase,practice-pairs,phrase,Tôi muốn mua lược,audio-authored-toi-muon-mua-luoc-e0dacbedc6
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-bien-lai-thanh-toan,Tôi muốn mua biên lai thanh toán / I want to buy payment receipt.,singlePhrase,hero,hero,Tôi muốn mua biên lai thanh toán,audio-authored-toi-muon-mua-bien-lai-thanh-toan-3fde53f34e
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-bien-lai-thanh-toan,Tôi muốn mua biên lai thanh toán / I want to buy payment receipt.,singlePhrase,practice-pairs,phrase,Tôi muốn mua địa chỉ,audio-authored-toi-muon-mua-dia-chi-9b21fa9462
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-bien-lai-thanh-toan,Tôi muốn mua biên lai thanh toán / I want to buy payment receipt.,singlePhrase,practice-pairs,phrase,Tôi muốn mua mã QR,audio-authored-toi-muon-mua-ma-qr-6b378ab3a7
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-bien-lai-thanh-toan,Tôi muốn mua biên lai thanh toán / I want to buy payment receipt.,singlePhrase,explore-next,phrase,Tôi muốn mua số điện thoại,audio-authored-toi-muon-mua-so-dien-thoai-bc2a0feb71
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-bien-lai-thanh-toan,Tôi muốn mua biên lai thanh toán / I want to buy payment receipt.,singlePhrase,explore-next,phrase,Tôi muốn mua tiền lẻ,audio-authored-toi-muon-mua-tien-le-cb159601e0
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-but-bi,Tôi muốn mua bút bi / I want to buy a pen.,singlePhrase,practice-pairs,phrase,Tôi muốn mua đồ giặt,audio-authored-toi-muon-mua-do-giat-b8ce23ef9e
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-ca-phe-rang,Tôi muốn mua cà phê rang / I want to buy roasted coffee.,singlePhrase,practice-pairs,phrase,Tôi muốn mua nước hoa khô,audio-authored-toi-muon-mua-nuoc-hoa-kho-25ed8070c2
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-ca-phe-rang,Tôi muốn mua cà phê rang / I want to buy roasted coffee.,singlePhrase,practice-pairs,phrase,Tôi muốn mua sô cô la Việt Nam,audio-authored-toi-muon-mua-so-co-la-viet-nam-79c602f35f
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-ca-phe-rang,Tôi muốn mua cà phê rang / I want to buy roasted coffee.,singlePhrase,practice-pairs,phrase,Tôi muốn mua tem thư,audio-authored-toi-muon-mua-tem-thu-0095ea0b04
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-ca-phe-rang,Tôi muốn mua cà phê rang / I want to buy roasted coffee.,singlePhrase,explore-next,phrase,Tôi muốn mua thiệp bưu điện,audio-authored-toi-muon-mua-thiep-buu-dien-b5c5d7a004
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-ca-phe-rang,Tôi muốn mua cà phê rang / I want to buy roasted coffee.,singlePhrase,explore-next,phrase,Tôi muốn mua trà sen,audio-authored-toi-muon-mua-tra-sen-5e53eb4308
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-chia-khoa-phong,Tôi muốn mua chìa khóa phòng / I want to buy the room key.,singlePhrase,hero,hero,Tôi muốn mua chìa khóa phòng,audio-authored-toi-muon-mua-chia-khoa-phong-4978041578
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-chia-khoa-phong,Tôi muốn mua chìa khóa phòng / I want to buy the room key.,singlePhrase,explore-next,phrase,Tôi muốn mua máy sấy tóc,audio-authored-toi-muon-mua-may-say-toc-bfa522fd34
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-dao-cao,Tôi muốn mua dao cạo / I want to buy a razor.,singlePhrase,practice-pairs,phrase,Tôi muốn mua dịch vụ giặt nhanh,audio-authored-toi-muon-mua-dich-vu-giat-nhanh-374eb10dd7
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-dao-cao,Tôi muốn mua dao cạo / I want to buy a razor.,singlePhrase,explore-next,phrase,Tôi muốn mua nước uống đóng chai,audio-authored-toi-muon-mua-nuoc-uong-dong-chai-8762d2711d
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-day-sac,Tôi muốn mua dây sạc / I want to buy a charging cable.,singlePhrase,practice-pairs,phrase,Tôi muốn mua gói data,audio-authored-toi-muon-mua-goi-data-6ceec3fb2a
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-day-sac,Tôi muốn mua dây sạc / I want to buy a charging cable.,singlePhrase,practice-pairs,phrase,Tôi muốn mua mật khẩu Wi-Fi,audio-authored-toi-muon-mua-mat-khau-wi-fi-bdafbfa2ed
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-day-sac,Tôi muốn mua dây sạc / I want to buy a charging cable.,singlePhrase,explore-next,phrase,Tôi muốn mua Wi-Fi,audio-authored-toi-muon-mua-wi-fi-ac972b8de2
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-dep-le,Tôi muốn mua dép lê / I want to buy flip-flops.,singlePhrase,hero,hero,Tôi muốn mua dép lê,audio-authored-toi-muon-mua-dep-le-1270b4639b
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-esim,Tôi muốn mua eSIM / I want to buy an eSIM.,singlePhrase,hero,hero,Tôi muốn mua eSIM,audio-authored-toi-muon-mua-esim-35302fe242
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-esim,Tôi muốn mua eSIM / I want to buy an eSIM.,singlePhrase,practice-pairs,phrase,Tôi muốn mua kính râm,audio-authored-toi-muon-mua-kinh-ram-8f01c01f85
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-esim,Tôi muốn mua eSIM / I want to buy an eSIM.,singlePhrase,practice-pairs,phrase,Tôi muốn mua ổ cắm chuyển đổi,audio-authored-toi-muon-mua-o-cam-chuyen-doi-1b52628825
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-esim,Tôi muốn mua eSIM / I want to buy an eSIM.,singlePhrase,explore-next,phrase,Tôi muốn mua ốp điện thoại,audio-authored-toi-muon-mua-op-dien-thoai-f6ec3f31d6
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-esim,Tôi muốn mua eSIM / I want to buy an eSIM.,singlePhrase,explore-next,phrase,Tôi muốn mua tai nghe,audio-authored-toi-muon-mua-tai-nghe-fedf5c8ef0
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-giay-ve-sinh,Tôi muốn mua giấy vệ sinh / I want to buy toilet paper.,singlePhrase,practice-pairs,phrase,Tôi muốn mua thuốc đau bụng,audio-authored-toi-muon-mua-thuoc-dau-bung-4940b375fd
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-giay-ve-sinh,Tôi muốn mua giấy vệ sinh / I want to buy toilet paper.,singlePhrase,explore-next,phrase,Tôi muốn mua thuốc say xe,audio-authored-toi-muon-mua-thuoc-say-xe-ea3fd48fca
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-kem-chong-muoi,Tôi muốn mua kem chống muỗi / I want to buy mosquito repellent.,singlePhrase,practice-pairs,phrase,Tôi muốn mua men tiêu hóa,audio-authored-toi-muon-mua-men-tieu-hoa-b7cb6574fb
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-kem-chong-muoi,Tôi muốn mua kem chống muỗi / I want to buy mosquito repellent.,singlePhrase,practice-pairs,phrase,Tôi muốn mua nước muối sinh lý,audio-authored-toi-muon-mua-nuoc-muoi-sinh-ly-a74025424a
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-kem-chong-muoi,Tôi muốn mua kem chống muỗi / I want to buy mosquito repellent.,singlePhrase,explore-next,phrase,Tôi muốn mua thuốc ho,audio-authored-toi-muon-mua-thuoc-ho-28edb741e5
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-kem-chong-muoi,Tôi muốn mua kem chống muỗi / I want to buy mosquito repellent.,singlePhrase,explore-next,phrase,Tôi muốn mua thuốc nhỏ mắt,audio-authored-toi-muon-mua-thuoc-nho-mat-3dd9fe03cc
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-khan-tam,Tôi muốn mua khăn tắm / I want to buy a bath towel.,singlePhrase,hero,hero,Tôi muốn mua khăn tắm,audio-authored-toi-muon-mua-khan-tam-f725b3ac0a
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-lich-trinh-tour,Tôi muốn mua lịch trình tour / I want to buy the tour schedule.,singlePhrase,practice-pairs,phrase,Tôi muốn mua vé phà,audio-authored-toi-muon-mua-ve-pha-a093a42b78
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-men-tieu-hoa,Tôi muốn mua men tiêu hóa / I want to buy digestive probiotics.,singlePhrase,practice-pairs,phrase,Tôi muốn mua miếng dán hạ sốt,audio-authored-toi-muon-mua-mieng-dan-ha-sot-e1b0b78d4a
P1_scenario_phrase,viet-family-vpe-buy-item-toi-muon-mua-men-tieu-hoa,Tôi muốn mua men tiêu hóa / I want to buy digestive probiotics.,singlePhrase,explore-next,phrase,Tôi muốn mua sim du lịch,audio-authored-toi-muon-mua-sim-du-lich-f3175708ac
